e374	tmx83	gloomy	week	gloomy	week	AJ0	NN1	FALSE	46	29	AFTER	STATE	PRESENT	NONE	FALSE	O	O	O	DURING
e55	tmx83	think	week	think	week	VVI	NN1	FALSE	45	29	AFTER	I_STATE	PRESENT	NONE	FALSE	O	O	O	DURING
e1	tmx0	turning	O	turn	O	VVG	O	FALSE	-1	-1	O	OCCURRENCE	PRESPART	NONE	TRUE	O	O	O	IS_INCLUDED
e67	tmx0	goes	O	go	O	NN0	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	NONE	TRUE	O	O	O	DURING
e66	tmx0	get	O	get	O	VVB	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	NONE	TRUE	O	O	O	AFTER
e65	tmx0	hold	O	hold	O	VVI	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	NONE	TRUE	O	O	O	AFTER
e53	tmx99	talking	ten_years	talk	ten_year	VVG	CRD_NN2	FALSE	2	0	AFTER	OCCURRENCE	PRESENT	PROGRESSIVE	FALSE	TMP-PMOD	O	O	ENDS
e52	tmx99	boom	ten_years	boom	ten_year	NN1	CRD_NN2	FALSE	1	0	AFTER	OCCURRENCE	NONE	NONE	FALSE	O	O	O	IS_INCLUDED
e48	tmx0	get	O	get	O	VVB	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	NONE	TRUE	O	O	O	DURING
e43	tmx98	soared	the_past_three_months	soar	the_past_three_month	VVN	AT0_AJ0_CRD_NN2	FALSE	2	0	AFTER	OCCURRENCE	PRESENT	PERFECTIVE	FALSE	TMP-PMOD	O	O	IS_INCLUDED
e42	tmx98	plunged	the_past_three_months	plunge	the_past_three_month	VVN	AT0_AJ0_CRD_NN2	FALSE	1	0	AFTER	OCCURRENCE	PRESENT	PERFECTIVE	FALSE	TMP-PMOD	O	O	IS_INCLUDED
e41	tmx0	believe	O	believe	O	VVB	O	FALSE	-1	-1	O	I_STATE	PRESENT	NONE	TRUE	O	O	O	DURING
e39	tmx0	believe	O	believe	O	VVI	O	FALSE	-1	-1	O	I_STATE	PRESENT	NONE	TRUE	O	O	O	BEFORE
e91	tmx90	worth	now	worth	now	AJ0	AV0	FALSE	1	0	BEFORE	STATE	PRESENT	NONE	FALSE	TMP	O	O	DURING
e88	tmx89	worth	October	worth	october	PRP	NP0	FALSE	1	0	BEFORE	STATE	NONE	NONE	FALSE	AMOD-LOC-PMOD	O	O	IS_INCLUDED
e37	tmx0	estimates	O	estimate	O	NN0	O	FALSE	-1	-1	O	REPORTING	PRESENT	NONE	TRUE	O	O	O	DURING
e34	tmx0	find	O	find	O	VVB	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	NONE	TRUE	O	O	O	DURING
e33	tmx0	owns	O	own	O	NN0	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	NONE	TRUE	O	O	O	DURING
e32	tmx0	crashed	O	crash	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	PERFECTIVE	TRUE	O	O	O	ENDED_BY
e30	tmx0	break	O	break	O	VVB	O	FALSE	-1	-1	O	OCCURRENCE	INFINITIVE	NONE	TRUE	O	O	O	ENDED_BY
e147	tmx85	drop	the_last_twenty_four_hours	drop	the_last_twenty_four_hour	NN1	AT0_AJ0_CRD_NN2	FALSE	6	4	AFTER	OCCURRENCE	NONE	NONE	FALSE	O	O	O	IS_INCLUDED
e10	tmx85	hit	the_last_twenty_four_hours	hit	the_last_twenty_four_hour	VVD	AT0_AJ0_CRD_NN2	FALSE	3	2	AFTER	OCCURRENCE	PAST	NONE	FALSE	O	O	O	IS_INCLUDED
e9	tmx85	lost	the_last_twenty_four_hours	lose	the_last_twenty_four_hour	VVN	AT0_AJ0_CRD_NN2	FALSE	2	1	AFTER	OCCURRENCE	PRESENT	PERFECTIVE	FALSE	O	O	O	IS_INCLUDED
e7	tmx85	fallen	the_last_twenty_four_hours	fall	the_last_twenty_four_hour	VVN	AT0_AJ0_CRD_NN2	FALSE	1	0	AFTER	OCCURRENCE	PRESENT	PERFECTIVE	FALSE	TMP-PMOD	O	O	IS_INCLUDED

e1	tmx53	released	today	release	today	VVD	NN1	FALSE	1	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	TMP	O	O	IS_INCLUDED
e1	tmx0	released	O	release	O	VVD	O	FALSE	-1	-1	O	OCCURRENCE	PAST	NONE	TRUE	O	O	O	IS_INCLUDED
e18	tmx58	calls	a_minute_and_a_half	call	a_minute_and_a_half	NN2	AT0_NN1_CJC_AT0_NN1	FALSE	1	0	AFTER	REPORTING	PRESENT	NONE	FALSE	O	from	AFTER	ENDS
e10	tmx58	conversation	a_minute_and_a_half	conversation	a_minute_and_a_half	NN1	AT0_NN1_CJC_AT0_NN1	FALSE	3	2	BEFORE	OCCURRENCE	NONE	NONE	FALSE	O	O	O	BEGINS
e1	tmx53	released	today	release	today	VVD	NN1	FALSE	1	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	TMP	O	O	IS_INCLUDED

e53	tmx0	disappointed	O	disappoint	O	VVN	O	FALSE	-1	-1	O	STATE	PASTPART	NONE	TRUE	O	O	O	AFTER
e42	tmx0	visit	O	visit	O	NN1	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	NONE	TRUE	O	O	O	AFTER
e32	tmx0	invite	O	invite	O	VVB	O	FALSE	-1	-1	O	OCCURRENCE	INFINITIVE	NONE	TRUE	O	O	O	BEFORE
e18	tmx0	give	O	give	O	VVB	O	FALSE	-1	-1	O	OCCURRENCE	NONE	NONE	TRUE	O	O	O	AFTER
e16	tmx0	see	O	see	O	VVB	O	FALSE	-1	-1	O	PERCEPTION	PRESENT	NONE	TRUE	O	O	O	AFTER
e15	tmx0	see	O	see	O	VVB	O	FALSE	-1	-1	O	PERCEPTION	FUTURE	NONE	TRUE	O	O	O	AFTER
e378	tmx0	believe	O	believe	O	VVB	O	FALSE	-1	-1	O	STATE	FUTURE	NONE	TRUE	O	O	O	AFTER
e56	tmx0	says	O	say	O	NN0	O	FALSE	-1	-1	O	REPORTING	PRESENT	NONE	TRUE	O	O	O	BEFORE
e51	tmx0	looking	O	look	O	VVG	O	FALSE	-1	-1	O	I_ACTION	PRESPART	NONE	TRUE	O	O	O	INCLUDES
e26	tmx94	said	nearly_forty_years	say	nearly_forty_year	VVN	AV0_AJ0_NN2	FALSE	1	0	AFTER	REPORTING	PRESENT	PERFECTIVE	FALSE	TMP-PMOD	O	O	DURING
e22	tmx0	tried	O	try	O	VVD	O	FALSE	-1	-1	O	I_ACTION	NONE	NONE	TRUE	O	O	O	BEFORE
e11	tmx0	come	O	come	O	VVB	O	FALSE	-1	-1	O	OCCURRENCE	INFINITIVE	NONE	TRUE	O	O	O	AFTER
e9	tmx0	invited	O	invite	O	VVD	O	FALSE	-1	-1	O	OCCURRENCE	PAST	NONE	TRUE	O	O	O	BEFORE
e8	tmx0	outsmarted	O	outsmarted	O	AJ0	O	FALSE	-1	-1	O	OCCURRENCE	NONE	NONE	TRUE	O	O	O	BEFORE
e7	tmx0	outlasted	O	outlast	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	NONE	NONE	TRUE	O	O	O	BEFORE
e87	tmx0	endures	O	endure	O	NN0	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	NONE	TRUE	O	O	O	INCLUDES
e2	tmx0	tried	O	try	O	VVN	O	FALSE	-1	-1	O	I_ACTION	PRESENT	PERFECTIVE	TRUE	O	O	O	BEFORE
e1	tmx0	predicted	O	predict	O	VVN	O	FALSE	-1	-1	O	I_ACTION	PRESENT	PERFECTIVE	TRUE	O	O	O	BEFORE

e30	tmx0	flown	O	fly	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	PERFECTIVE	TRUE	O	O	O	AFTER
e30	tmx0	flown	O	fly	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	PERFECTIVE	TRUE	O	O	O	AFTER
e41	tmx33	boss	December	boss	december	NN1	NP0	FALSE	2	1	AFTER	STATE	PRESENT	NONE	FALSE	O	O	O	IS_INCLUDED
e37	tmx33	commander	December	commander	december	NN1	NP0	FALSE	2	0	BEFORE	STATE	NONE	NONE	FALSE	O	for	BETWEEN	IS_INCLUDED
e7	tmx34	included	twenty_years	include	twenty_year	VVD	CRD_NN2	FALSE	2	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	O	after	AFTER	ENDS
e6	tmx34	chosen	twenty_years	choose	twenty_year	VVN	CRD_NN2	FALSE	1	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	O	after	BEFORE	BEGINS
e3	tmx0	named	O	name	O	VVN	O	FALSE	-1	-1	O	I_ACTION	FUTURE	NONE	TRUE	O	O	O	AFTER
e30	tmx0	flown	O	fly	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	PERFECTIVE	TRUE	O	O	O	AFTER
e26	tmx0	say	O	say	O	VVI	O	FALSE	-1	-1	O	REPORTING	PRESENT	NONE	TRUE	O	O	O	INCLUDES
e1	tmx32	learned	today	learn	today	VVD	NN1	FALSE	1	0	AFTER	REPORTING	PAST	NONE	FALSE	TMP	O	O	IS_INCLUDED
e22	tmx0	picked	O	pick	O	VVN	O	FALSE	-1	-1	O	I_ACTION	PAST	NONE	TRUE	O	O	O	BEFORE
e20	tmx36	held	now	hold	now	VVN	AV0	FALSE	1	0	BEFORE	OCCURRENCE	PAST	NONE	FALSE	VC-TMP-PMOD	O	O	ENDED_BY
e40	tmx0	co-pilot	O	co-pilot	O	NN1	O	FALSE	-1	-1	O	STATE	NONE	NONE	TRUE	O	O	O	BEFORE
e38	tmx33	mission	December	mission	december	NN1	NP0	FALSE	1	0	BEFORE	OCCURRENCE	NONE	NONE	FALSE	LOC-PMOD	for	BETWEEN	IS_INCLUDED
e254	tmx55	in	now	in	now	PRP	AV0	FALSE	1	0	BEFORE	STATE	NONE	NONE	FALSE	O	in	BETWEEN	BEFORE

e292	tmx170	disputes	now	dispute	now	NN2	AV0	FALSE	91	27	AFTER	OCCURRENCE	NONE	NONE	FALSE	O	O	O	BEFORE
e292	tmx0	disputes	O	dispute	O	NN2	O	FALSE	-1	-1	O	OCCURRENCE	NONE	NONE	TRUE	O	O	O	BEFORE
e97	tmx0	harbor	O	harbor	O	VVI	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	NONE	TRUE	O	O	O	BEFORE
e42	tmx0	seemed	O	seem	O	VVD	O	FALSE	-1	-1	O	I_STATE	PAST	NONE	TRUE	O	O	O	BEFORE
e15	tmx14	arrived	today	arrive	today	VVD	NN1	FALSE	1	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	TMP	O	O	IS_INCLUDED
e296	tmx170	driving	now	drive	now	VVG	AV0	FALSE	95	28	AFTER	OCCURRENCE	PRESPART	NONE	FALSE	O	O	O	BEFORE
e296	tmx0	driving	O	drive	O	VVG	O	FALSE	-1	-1	O	OCCURRENCE	PRESPART	NONE	TRUE	O	O	O	BEFORE
e118	tmx120	said	today	say	today	VVD	NN1	FALSE	2	0	BEFORE	REPORTING	PAST	NONE	FALSE	TMP	at	BETWEEN	IS_INCLUDED
e253	tmx252	conferred	Tuesday	confer	tuesday	VVD	NP0	FALSE	1	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	TMP-PMOD	O	O	IS_INCLUDED
e30	tmx380	said	today	say	today	VVD	NN1	FALSE	3	1	AFTER	REPORTING	PAST	NONE	FALSE	O	O	O	IS_INCLUDED
e38	tmx37	said	today	say	today	VVD	NN1	FALSE	2	0	AFTER	REPORTING	PAST	NONE	FALSE	O	O	O	IS_INCLUDED
e175	tmx170	invasion	now	invasion	now	NN1	AV0	FALSE	3	1	AFTER	OCCURRENCE	PAST	NONE	FALSE	O	O	O	BEFORE
e175	tmx0	invasion	O	invasion	O	NN1	O	FALSE	-1	-1	O	OCCURRENCE	PAST	NONE	TRUE	O	O	O	BEFORE
e180	tmx170	seizing	now	seize	now	VVG	AV0	FALSE	7	2	AFTER	OCCURRENCE	PRESPART	NONE	FALSE	O	O	O	BEFORE
e180	tmx0	seizing	O	seize	O	VVG	O	FALSE	-1	-1	O	OCCURRENCE	PRESPART	NONE	TRUE	O	O	O	BEFORE
e177	tmx176	ordered	Aug._6	order	aug._6	VVD	NP0_CRD	FALSE	1	0	AFTER	I_ACTION	PAST	NONE	FALSE	TMP-PMOD	O	O	IS_INCLUDED
e198	tmx194	disclosed	today	disclose	today	VVN	NN1	FALSE	2	1	AFTER	REPORTING	PAST	NONE	FALSE	O	O	O	IS_INCLUDED
e35	tmx37	denounced	today	denounce	today	VVD	NN1	FALSE	1	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	TMP	O	O	IS_INCLUDED
e294	tmx170	slashing	now	slash	now	VVG	AV0	FALSE	93	28	AFTER	OCCURRENCE	PRESPART	NONE	FALSE	O	O	O	BEFORE
e294	tmx0	slashing	O	slash	O	VVG	O	FALSE	-1	-1	O	OCCURRENCE	PRESPART	NONE	TRUE	O	O	O	BEFORE
e152	tmx151	appear	today	appear	today	VVI	NN1	FALSE	1	0	AFTER	I_STATE	PRESENT	NONE	FALSE	SBJ-NMOD	in	AFTER	IS_INCLUDED
e40	tmx0	speech	O	speech	O	NN1	O	FALSE	-1	-1	O	OCCURRENCE	NONE	NONE	TRUE	O	O	O	BEFORE
e62	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e293	tmx0	accused	O	accuse	O	VVD	O	FALSE	-1	-1	O	I_ACTION	PAST	NONE	TRUE	O	O	O	BEFORE
e295	tmx170	overproducing	now	overproducing	now	AJ0	AV0	FALSE	94	28	AFTER	OCCURRENCE	NONE	NONE	FALSE	O	O	O	BEFORE
e295	tmx0	overproducing	O	overproducing	O	AJ0	O	FALSE	-1	-1	O	OCCURRENCE	NONE	NONE	TRUE	O	O	O	BEFORE
e77	tmx79	rejected	August_1988	reject	august_1988	VVN	NP0_CRD	FALSE	2	0	BEFORE	OCCURRENCE	PAST	PERFECTIVE	FALSE	VC-TMP-PMOD-NMOD	next	BETWEEN	AFTER
e16	tmx14	seeking	today	seek	today	VVG	NN1	FALSE	2	0	AFTER	I_ACTION	PRESPART	NONE	FALSE	O	O	O	IS_INCLUDED
e257	tmx0	lending	O	lend	O	VVG	O	FALSE	-1	-1	O	OCCURRENCE	NONE	NONE	TRUE	O	O	O	BEFORE
e19	tmx22	said	Tuesday	say	tuesday	VVD	NP0	FALSE	1	0	AFTER	REPORTING	PAST	NONE	FALSE	TMP-PMOD	O	O	IS_INCLUDED
e81	tmx82	war	eight-year	war	eight-year	NN1	AJ0	FALSE	1	0	AFTER	OCCURRENCE	NONE	NONE	FALSE	NMOD	O	O	IS_INCLUDED
e291	tmx170	invaded	now	invade	now	VVD	AV0	FALSE	90	27	AFTER	OCCURRENCE	PAST	NONE	FALSE	O	O	O	BEFORE
e8	tmx4	promising	today	promise	today	VVG	NN1	FALSE	2	0	AFTER	I_ACTION	PRESPART	NONE	FALSE	O	O	O	IS_INCLUDED
e297	tmx0	has	O	have	O	NN0	O	FALSE	-1	-1	O	STATE	PRESENT	NONE	TRUE	O	O	O	DURING
e290	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e285	tmx1460	committed	weeks	commit	week	VVN	NN2	FALSE	1	0	BEFORE	I_STATE	INFINITIVE	NONE	FALSE	VC-TMP-PMOD	to	BETWEEN	IS_INCLUDED
e284	tmx282	expected	now	expect	now	VVN	AV0	FALSE	2	2	AFTER	I_STATE	PRESENT	NONE	FALSE	O	O	O	INCLUDES
e283	tmx282	boasts	now	boast	now	NN0	AV0	FALSE	1	1	AFTER	OCCURRENCE	PRESENT	NONE	FALSE	O	O	O	INCLUDES
e268	tmx269	told	Tuesday	tell	tuesday	VVD	NP0	FALSE	1	0	BEFORE	REPORTING	PAST	NONE	FALSE	OBJ-NMOD-PMOD	O	O	IS_INCLUDED
e263	tmx0	objected	O	object	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	PERFECTIVE	TRUE	O	O	O	BEFORE
e262	tmx0	imports	O	import	O	NN2	O	FALSE	-1	-1	O	OCCURRENCE	NONE	NONE	TRUE	O	O	O	INCLUDES
e256	tmx0	provided	O	provide	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PRESENT	PERFECTIVE	TRUE	O	O	O	BEFORE
e253	tmx252	conferred	Tuesday	confer	tuesday	VVD	NP0	FALSE	1	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	TMP-PMOD	O	O	IS_INCLUDED
e247	tmx0	held	O	hold	O	VVD	O	FALSE	-1	-1	O	OCCURRENCE	PAST	NONE	TRUE	O	O	O	BEFORE
e225	tmx1192	traveling	this_crucial_moment	travel	this_crucial_moment	VVG	AT0_AJ0_NN1	FALSE	1	0	BEFORE	OCCURRENCE	NONE	PROGRESSIVE	FALSE	VC-VC-ADV-PMOD	to	AFTER	DURING
e216	tmx0	said	O	say	O	VVN	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e214	tmx215	asked	today	ask	today	VVN	NN1	FALSE	1	0	BEFORE	OCCURRENCE	PAST	NONE	FALSE	VC-TMP	O	O	IS_INCLUDED
e211	tmx213	meet	Thursday	meet	thursday	VVB	NP0	FALSE	1	0	BEFORE	OCCURRENCE	FUTURE	NONE	FALSE	VC-TMP-PMOD	O	O	IS_INCLUDED
e209	tmx210	met	Monday	meet	monday	VVD	NP0	FALSE	1	0	BEFORE	OCCURRENCE	PAST	NONE	FALSE	TMP	from	BETWEEN	IS_INCLUDED
e208	tmx0	carrying	O	carry	O	VVG	O	FALSE	-1	-1	O	OCCURRENCE	PAST	PROGRESSIVE	TRUE	O	O	O	BEFORE
e203	tmx204	rolled	Tuesday	roll	tuesday	VVN	NP0	FALSE	1	0	BEFORE	OCCURRENCE	PASTPART	NONE	FALSE	TMP-PMOD	from	BETWEEN	IS_INCLUDED
e200	tmx0	according	O	accord	O	VVG	O	FALSE	-1	-1	O	REPORTING	PRESPART	NONE	TRUE	O	O	O	BEFORE
e199	tmx0	shut	O	shut	O	VVD	O	FALSE	-1	-1	O	OCCURRENCE	PAST	NONE	TRUE	O	O	O	BEFORE
e193	tmx194	said	today	say	today	VVD	NN1	FALSE	1	0	BEFORE	REPORTING	PAST	NONE	FALSE	TMP	O	O	IS_INCLUDED
e1078	tmx0	there	O	there	O	AV0	O	FALSE	-1	-1	O	STATE	NONE	NONE	TRUE	O	O	O	BEFORE
e187	tmx188	arriving	Tuesday	arrive	tuesday	VVG	NP0	FALSE	1	0	BEFORE	OCCURRENCE	PRESPART	NONE	FALSE	O	O	O	IS_INCLUDED
e185	tmx0	voted	O	vote	O	VVD	O	FALSE	-1	-1	O	OCCURRENCE	PAST	NONE	TRUE	O	O	O	BEFORE
e177	tmx176	ordered	Aug._6	order	aug._6	VVD	NP0_CRD	FALSE	1	0	AFTER	I_ACTION	PAST	NONE	FALSE	TMP-PMOD	O	O	IS_INCLUDED
e171	tmx170	annexed	now	annex	now	VVN	AV0	FALSE	1	0	AFTER	STATE	PASTPART	NONE	FALSE	TMP	O	O	INCLUDES
e168	tmx0	created	O	create	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PASTPART	NONE	TRUE	O	O	O	BEFORE
e160	tmx162	said	Tuesday	say	tuesday	VVD	NP0	FALSE	1	0	BEFORE	REPORTING	PAST	NONE	FALSE	TMP-PMOD	to	BETWEEN	IS_INCLUDED
e159	tmx0	remained	O	remain	O	VVD	O	FALSE	-1	-1	O	ASPECTUAL	PAST	NONE	TRUE	O	O	O	INCLUDES
e158	tmx0	identified	O	identify	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PAST	NONE	TRUE	O	O	O	BEFORE
e156	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e150	tmx151	said	today	say	today	VVD	NN1	FALSE	1	0	BEFORE	REPORTING	PAST	NONE	FALSE	OBJ-SBJ-NMOD	in	AFTER	IS_INCLUDED
e147	tmx0	agreed	O	agree	O	VVN	O	FALSE	-1	-1	O	I_ACTION	PRESENT	PERFECTIVE	TRUE	O	O	O	BEFORE
e146	tmx0	trapped	O	trap	O	VVN	O	FALSE	-1	-1	O	STATE	PASTPART	NONE	TRUE	O	O	O	INCLUDES
e139	tmx140	assembling	today	assemble	today	VVG	NN1	FALSE	1	0	BEFORE	OCCURRENCE	PAST	PROGRESSIVE	FALSE	VC-TMP	in	BETWEEN	IS_INCLUDED
e138	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e134	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e129	tmx0	quoted	O	quote	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e124	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e119	tmx120	briefing	today	briefing	today	NN1	NN1	TRUE	1	0	BEFORE	OCCURRENCE	NONE	NONE	FALSE	O	former	BEGIN	IS_INCLUDED
e113	tmx114	left	Tuesday	leave	tuesday	VVD	NP0	FALSE	1	0	BEFORE	OCCURRENCE	PAST	NONE	FALSE	OBJ	O	O	IS_INCLUDED
e112	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e107	tmx719	call	up_to_180_days	call	up_to_180_day	VVB	PRP_TO0_CRD_NN2	FALSE	1	0	BEFORE	OCCURRENCE	PRESENT	NONE	FALSE	VC-ADV-PMOD	to	BETWEEN	DURING
e98	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e92	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e91	tmx0	dispatched	O	dispatch	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PASTPART	NONE	TRUE	O	O	O	BEFORE
e90	tmx0	criticized	O	criticize	O	VVD	O	FALSE	-1	-1	O	OCCURRENCE	PAST	NONE	TRUE	O	O	O	BEFORE
e88	tmx89	invasion	Aug._2	invasion	aug._2	NN1	NP0_CRD	FALSE	1	0	BEFORE	OCCURRENCE	PAST	PERFECTIVE	FALSE	O	O	O	IS_INCLUDED
e87	tmx0	condemned	O	condemn	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PAST	PERFECTIVE	TRUE	O	O	O	BEFORE
e83	tmx0	seemed	O	seem	O	VVD	O	FALSE	-1	-1	O	I_STATE	PAST	NONE	TRUE	O	O	O	BEFORE
e81	tmx82	war	eight-year	war	eight-year	NN1	AJ0	FALSE	1	0	AFTER	OCCURRENCE	NONE	NONE	FALSE	NMOD	O	O	IS_INCLUDED
e80	tmx79	cease-fire	August_1988	cease-fire	august_1988	NN1	NP0_CRD	FALSE	1	0	AFTER	OCCURRENCE	NONE	NONE	FALSE	NMOD	O	O	IS_INCLUDED
e78	tmx79	talks	August_1988	talk	august_1988	NN2	NP0_CRD	FALSE	1	0	BEFORE	OCCURRENCE	NONE	NONE	FALSE	O	next	BETWEEN	AFTER
e74	tmx0	appeared	O	appear	O	VVD	O	FALSE	-1	-1	O	I_STATE	PAST	NONE	TRUE	O	O	O	BEFORE
e63	tmx65	begin	Friday	begin	friday	VVB	NP0	FALSE	2	0	BEFORE	ASPECTUAL	PRESENT	NONE	FALSE	VC-TMP-PMOD	from	BETWEEN	IS_INCLUDED
e61	tmx0	read	O	read	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PASTPART	NONE	TRUE	O	O	O	BEFORE
e58	tmx56	camped	now	camp	now	VVD	AV0	FALSE	1	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	TMP	O	O	INCLUDES
e53	tmx0	buildup	O	buildup	O	NN1	O	FALSE	-1	-1	O	OCCURRENCE	PAST	NONE	TRUE	O	O	O	INCLUDES
e52	tmx0	said	O	say	O	VVD	O	FALSE	-1	-1	O	REPORTING	PAST	NONE	TRUE	O	O	O	BEFORE
e41	tmx0	delivered	O	deliver	O	VVN	O	FALSE	-1	-1	O	OCCURRENCE	PASTPART	NONE	TRUE	O	O	O	BEFORE
e35	tmx37	denounced	today	denounce	today	VVD	NN1	FALSE	1	0	AFTER	OCCURRENCE	PAST	NONE	FALSE	TMP	O	O	IS_INCLUDED
e28	tmx380	said	today	say	today	VVD	NN1	FALSE	1	0	BEFORE	REPORTING	PAST	NONE	FALSE	TMP	O	O	IS_INCLUDED
e19	tmx22	said	Tuesday	say	tuesday	VVD	NP0	FALSE	1	0	AFTER	REPORTING	PAST	NONE	FALSE	TMP-PMOD	O	O	IS_INCLUDED
