e16	e17	spent	thought	spend	think	VVD	VVD	1	0	OCCURRENCE	I_STATE	PAST	PAST	NONE	NONE	TMP	O|MAIN	when	BETWEEN	so	SIMULTANEOUS
e3	e4	assistance	helping	assistance	help	NN1	VVG	1	0	OCCURRENCE	OCCURRENCE	PRESENT	PRESENT	PROGRESSIVE	PROGRESSIVE	SBJ	O|MAIN	O	O	from	BEFORE

e38	e43	became	said	become	say	VVD	VVD	2	0	I_STATE	OCCURRENCE	PAST	PAST	NONE	NONE	TMP-PMOD-NMOD	O|MAIN	when	BETWEEN	O	BEFORE
e34	e36	go	coming	go	come	VVI	VVG	1	0	OCCURRENCE	OCCURRENCE	PRESENT	PRESPART	NONE	NONE	COORD-CONJ-ADV	O|O	O	O	from	BEFORE
e61	e28	response	asks	response	ask	NN1	NN0	1	1	OCCURRENCE	OCCURRENCE	NONE	PRESENT	NONE	NONE	O	O|O	later	BEGIN-BETWEEN	O	BEFORE
e26	e60	hear	ident	hear	ident	AJ0	NN1	1	0	PERCEPTION	OCCURRENCE	NONE	NONE	NONE	NONE	PRN-SUB-NMOD	O|O	if	BETWEEN	if	BEFORE
e22	e28	tries	asks	try	ask	NN0	NN0	5	3	I_ACTION	OCCURRENCE	PRESENT	PRESENT	NONE	NONE	O	O|O	later	BEGIN-BETWEEN	if	BEFORE
e22	e61	tries	response	try	response	NN0	NN1	4	2	I_ACTION	OCCURRENCE	PRESENT	NONE	NONE	NONE	O	O|O	O	O	if	BEFORE
e21	e30	went	blew	go	blow	VVD	VVD	7	6	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	MAIN|MAIN	later	BEGIN-BETWEEN	if	INCLUDES
e20	e33	explosion	saw	explosion	see	NN1	VVD	9	7	OCCURRENCE	PERCEPTION	PAST	PAST	NONE	NONE	O	O|O	later	BEGIN-BETWEEN	if	BEFORE
e20	e30	explosion	blew	explosion	blow	NN1	VVD	8	7	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|MAIN	later	BEGIN-BETWEEN	if	IDENTITY
e18	e28	calls	asks	call	ask	NN2	NN0	9	6	REPORTING	OCCURRENCE	PRESENT	PRESENT	NONE	NONE	O	O|O	later	BEGIN-BETWEEN	if	BEFORE
e18	e61	calls	response	call	response	NN2	NN1	8	5	REPORTING	OCCURRENCE	PRESENT	NONE	NONE	NONE	O	O|O	O	O	if	BEFORE
e18	e22	calls	tries	call	try	NN2	NN0	4	3	REPORTING	I_ACTION	PRESENT	PRESENT	NONE	NONE	O	O|O	O	O	O	BEFORE
e13	e15	maintain	maintain	maintain	maintain	VVB	VVB	1	1	OCCURRENCE	OCCURRENCE	NONE	PRESENT	NONE	NONE	O	O|O	O	O	O	BEFORE
e10	e28	conversation	asks	conversation	ask	NN1	NN0	13	8	OCCURRENCE	OCCURRENCE	NONE	PRESENT	NONE	NONE	O	O|O	later	BEGIN-BETWEEN	if	BEFORE
e10	e61	conversation	response	conversation	response	NN1	NN1	12	7	OCCURRENCE	OCCURRENCE	NONE	NONE	NONE	NONE	O	O|O	O	O	if	BEFORE
e10	e22	conversation	tries	conversation	try	NN1	NN0	8	5	OCCURRENCE	I_ACTION	NONE	PRESENT	NONE	NONE	O	O|O	O	O	O	BEFORE
e10	e18	conversation	calls	conversation	call	NN1	NN2	4	2	OCCURRENCE	REPORTING	NONE	PRESENT	NONE	NONE	O	O|O	O	O	O	BEFORE
e3	e33	exploded	saw	explode	see	VVD	VVD	16	12	OCCURRENCE	PERCEPTION	PAST	PAST	NONE	NONE	O	O|O	later	BEGIN-BETWEEN	if	BEFORE
e3	e30	exploded	blew	explode	blow	VVD	VVD	15	12	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|MAIN	later	BEGIN-BETWEEN	if	IDENTITY
e3	e21	exploded	went	explode	go	VVD	VVD	8	6	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|MAIN	O	O	O	IS_INCLUDED
e3	e20	exploded	explosion	explode	explosion	VVD	NN1	7	5	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|O	O	O	O	IDENTITY
e2	e30	went	blew	go	blow	VVD	VVD	16	13	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|MAIN	later	BEGIN-BETWEEN	if	INCLUDES
e2	e20	went	explosion	go	explosion	VVD	NN1	8	6	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|O	O	O	O	INCLUDES
e2	e3	went	exploded	go	explode	VVD	VVD	1	1	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|O	O	O	O	INCLUDES
e1	e30	released	blew	release	blow	VVD	VVD	17	13	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	MAIN|MAIN	later	BEGIN-BETWEEN	if	AFTER
e1	e21	released	went	release	go	VVD	VVD	10	7	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	MAIN|MAIN	O	O	O	AFTER
e1	e20	released	explosion	release	explosion	VVD	NN1	9	6	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	MAIN|O	O	O	O	AFTER
e1	e3	released	exploded	release	explode	VVD	VVD	2	1	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	MAIN|O	O	O	O	AFTER
e34	e36	go	coming	go	come	VVI	VVG	1	0	OCCURRENCE	OCCURRENCE	PRESENT	PRESPART	NONE	NONE	COORD-CONJ-ADV	O|O	O	O	from	BEFORE
e30	e33	blew	saw	blow	see	VVD	VVD	1	0	OCCURRENCE	PERCEPTION	PAST	PAST	NONE	NONE	COORD-CONJ	MAIN|O	then	BETWEEN	therefore	BEFORE
e20	e30	explosion	blew	explosion	blow	NN1	VVD	8	7	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|MAIN	later	BEGIN-BETWEEN	if	IDENTITY
e21	e30	went	blew	go	blow	VVD	VVD	7	6	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	MAIN|MAIN	later	BEGIN-BETWEEN	if	INCLUDES
e61	e28	response	asks	response	ask	NN1	NN0	1	1	OCCURRENCE	OCCURRENCE	NONE	PRESENT	NONE	NONE	O	O|O	later	BEGIN-BETWEEN	O	BEFORE
e22	e61	tries	response	try	response	NN0	NN1	4	2	I_ACTION	OCCURRENCE	PRESENT	NONE	NONE	NONE	O	O|O	O	O	if	BEFORE
e26	e60	hear	ident	hear	ident	AJ0	NN1	1	0	PERCEPTION	OCCURRENCE	NONE	NONE	NONE	NONE	PRN-SUB-NMOD	O|O	if	BETWEEN	if	BEFORE
e18	e22	calls	tries	call	try	NN2	NN0	4	3	REPORTING	I_ACTION	PRESENT	PRESENT	NONE	NONE	O	O|O	O	O	O	BEFORE
e2	e21	went	went	go	go	VVD	VVD	9	7	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|MAIN	O	O	O	IDENTITY
e3	e20	exploded	explosion	explode	explosion	VVD	NN1	7	5	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|O	O	O	O	IDENTITY
e20	e21	explosion	went	explosion	go	NN1	VVD	1	1	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|MAIN	O	O	O	IS_INCLUDED
e10	e18	conversation	calls	conversation	call	NN1	NN2	4	2	OCCURRENCE	REPORTING	NONE	PRESENT	NONE	NONE	O	O|O	O	O	O	BEFORE
e13	e15	maintain	maintain	maintain	maintain	VVB	VVB	1	1	OCCURRENCE	OCCURRENCE	NONE	PRESENT	NONE	NONE	O	O|O	O	O	O	BEFORE
e2	e3	went	exploded	go	explode	VVD	VVD	1	1	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	O	O|O	O	O	O	INCLUDES
e1	e2	released	went	release	go	VVD	VVD	1	0	OCCURRENCE	OCCURRENCE	PAST	PAST	NONE	NONE	OBJ-NMOD-PMOD	MAIN|O	O	O	from	AFTER
e38	e43	became	said	become	say	VVD	VVD	2	0	I_STATE	OCCURRENCE	PAST	PAST	NONE	NONE	TMP-PMOD-NMOD	O|MAIN	when	BETWEEN	O	BEFORE
e235	e43	contact	said	contact	say	VVB	VVD	1	0	OCCURRENCE	OCCURRENCE	NONE	PAST	NONE	NONE	TMP-PMOD-NMOD-PRD-VC	O|MAIN	when	BEGIN	O	IBEFORE

e67	e112	visit	open	visit	open	NN1	VVB	1	0	OCCURRENCE	ASPECTUAL	PAST	NONE	NONE	NONE	SBJ	O|MAIN	afterwards	BETWEEN	therefore	BEFORE
e66	e112	break	open	break	open	VVB	VVB	2	1	OCCURRENCE	ASPECTUAL	INFINITIVE	NONE	NONE	NONE	O	O|MAIN	afterwards	BEGIN-BETWEEN	so	BEFORE
e63	e64	visit	persuade	visit	persuade	NN1	VVB	1	0	OCCURRENCE	I_ACTION	FUTURE	FUTURE	NONE	NONE	SBJ	O|O	O	O	O	BEFORE
e59	e60	end	exploitation	end	exploitation	VVB	NN1	1	0	ASPECTUAL	OCCURRENCE	INFINITIVE	INFINITIVE	NONE	NONE	OBJ	O|O	O	O	by	AFTER
e56	e378	says	believe	say	believe	NN0	VVB	4	1	REPORTING	STATE	PRESENT	FUTURE	NONE	NONE	O	O|O	O	O	O	BEFORE
e53	e56	disappointed	says	disappoint	say	VVN	NN0	1	2	STATE	REPORTING	PASTPART	PRESENT	NONE	NONE	O	MAIN|O	O	O	O	AFTER
e44	e45	led	begin	lead	begin	VVN	VVB	1	0	OCCURRENCE	ASPECTUAL	PASTPART	PRESENT	NONE	NONE	SBJ-APPO	O|O	still	BETWEEN	by	INCLUDES
e42	e56	visit	says	visit	say	NN1	NN0	8	4	OCCURRENCE	REPORTING	PRESENT	PRESENT	NONE	NONE	O	O|O	before	BEGIN-BETWEEN	O	AFTER
e42	e53	visit	disappointed	visit	disappoint	NN1	VVN	7	2	OCCURRENCE	STATE	PRESENT	PASTPART	NONE	NONE	O	O|MAIN	before	BEGIN-BETWEEN	O	BEFORE
e42	e51	visit	looking	visit	look	NN1	VVG	5	2	OCCURRENCE	I_ACTION	PRESENT	PRESPART	NONE	NONE	O	O|O	before	BEGIN-BETWEEN	O	AFTER
e103	e53	advanced	disappointed	advance	disappoint	VVD	VVN	8	2	REPORTING	STATE	PAST	PASTPART	NONE	NONE	O	MAIN|MAIN	before	BEGIN-BETWEEN	O	BEFORE
e35	e38	say	make	say	make	VVB	VVI	1	0	REPORTING	I_ACTION	INFINITIVE	PRESENT	NONE	NONE	OBJ-PRD-AMOD-SUB	O|O	as	BETWEEN	as	AFTER
e32	e378	invite	believe	invite	believe	VVB	VVB	17	6	OCCURRENCE	STATE	INFINITIVE	FUTURE	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	BEFORE
e32	e53	invite	disappointed	invite	disappoint	VVB	VVN	12	3	OCCURRENCE	STATE	INFINITIVE	PASTPART	NONE	NONE	O	O|MAIN	as	BEGIN-BETWEEN	O	BEFORE
e32	e42	invite	visit	invite	visit	VVB	NN1	5	1	OCCURRENCE	OCCURRENCE	INFINITIVE	PRESENT	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	BEFORE
e32	e100	invite	able	invite	able	VVB	AJ0	1	0	OCCURRENCE	I_STATE	INFINITIVE	INFINITIVE	NONE	NONE	O	O|O	O	O	O	BEFORE
e22	e378	tried	believe	try	believe	VVD	VVB	24	9	I_ACTION	STATE	NONE	FUTURE	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	BEFORE
e22	e53	tried	disappointed	try	disappoint	VVD	VVN	19	6	I_ACTION	STATE	NONE	PASTPART	NONE	NONE	O	O|MAIN	as	BEGIN-BETWEEN	O	BEFORE
e22	e42	tried	visit	try	visit	VVD	NN1	12	4	I_ACTION	OCCURRENCE	NONE	PRESENT	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	BEFORE
e18	e56	give	says	give	say	VVB	NN0	21	8	OCCURRENCE	REPORTING	NONE	PRESENT	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	AFTER
e18	e51	give	looking	give	look	VVB	VVG	18	6	OCCURRENCE	I_ACTION	NONE	PRESPART	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	AFTER
e18	e103	give	advanced	give	advance	VVB	VVD	12	4	OCCURRENCE	REPORTING	NONE	PAST	NONE	NONE	O	O|MAIN	as	BEGIN-BETWEEN	O	AFTER
e18	e32	give	invite	give	invite	VVB	VVB	8	3	OCCURRENCE	OCCURRENCE	NONE	INFINITIVE	NONE	NONE	O	O|O	O	O	O	AFTER
e18	e22	give	tried	give	try	VVB	VVD	1	0	OCCURRENCE	I_ACTION	NONE	NONE	NONE	NONE	OBJ-NMOD-SUB-PRD-SUB	O|O	O	O	O	AFTER
e16	e56	see	says	see	say	VVB	NN0	22	9	PERCEPTION	REPORTING	PRESENT	PRESENT	NONE	NONE	O	MAIN|O	as	BEGIN-BETWEEN	O	AFTER
e16	e51	see	looking	see	look	VVB	VVG	19	7	PERCEPTION	I_ACTION	PRESENT	PRESPART	NONE	NONE	O	MAIN|O	as	BEGIN-BETWEEN	O	AFTER
e16	e103	see	advanced	see	advance	VVB	VVD	13	5	PERCEPTION	REPORTING	PRESENT	PAST	NONE	NONE	O	MAIN|MAIN	as	BEGIN-BETWEEN	O	AFTER
e16	e32	see	invite	see	invite	VVB	VVB	9	4	PERCEPTION	OCCURRENCE	PRESENT	INFINITIVE	NONE	NONE	O	MAIN|O	O	O	O	AFTER
e16	e22	see	tried	see	try	VVB	VVD	2	1	PERCEPTION	I_ACTION	PRESENT	NONE	NONE	NONE	O	MAIN|O	O	O	O	AFTER
e15	e56	see	says	see	say	VVB	NN0	23	10	PERCEPTION	REPORTING	FUTURE	PRESENT	NONE	NONE	O	MAIN|O	as	BEGIN-BETWEEN	O	AFTER
e15	e51	see	looking	see	look	VVB	VVG	20	8	PERCEPTION	I_ACTION	FUTURE	PRESPART	NONE	NONE	O	MAIN|O	as	BEGIN-BETWEEN	O	AFTER
e15	e103	see	advanced	see	advance	VVB	VVD	14	6	PERCEPTION	REPORTING	FUTURE	PAST	NONE	NONE	O	MAIN|MAIN	as	BEGIN-BETWEEN	O	AFTER
e15	e22	see	tried	see	try	VVB	VVD	3	2	PERCEPTION	I_ACTION	FUTURE	NONE	NONE	NONE	O	MAIN|O	O	O	O	AFTER
e15	e16	see	see	see	see	VVB	VVB	1	1	PERCEPTION	PERCEPTION	FUTURE	PRESENT	NONE	NONE	O	MAIN|MAIN	O	O	O	IDENTITY
e11	e56	come	says	come	say	VVB	NN0	24	12	OCCURRENCE	REPORTING	INFINITIVE	PRESENT	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	AFTER
e11	e51	come	looking	come	look	VVB	VVG	21	10	OCCURRENCE	I_ACTION	INFINITIVE	PRESPART	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	AFTER
e11	e42	come	visit	come	visit	VVB	NN1	16	8	OCCURRENCE	OCCURRENCE	INFINITIVE	PRESENT	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	IS_INCLUDED
e11	e103	come	advanced	come	advance	VVB	VVD	15	8	OCCURRENCE	REPORTING	INFINITIVE	PAST	NONE	NONE	O	O|MAIN	as	BEGIN-BETWEEN	O	AFTER
e11	e32	come	invite	come	invite	VVB	VVB	11	7	OCCURRENCE	OCCURRENCE	INFINITIVE	INFINITIVE	NONE	NONE	O	O|O	O	O	O	AFTER
e11	e22	come	tried	come	try	VVB	VVD	4	4	OCCURRENCE	I_ACTION	INFINITIVE	NONE	NONE	NONE	O	O|O	O	O	O	AFTER
e11	e18	come	give	come	give	VVB	VVB	3	4	OCCURRENCE	OCCURRENCE	INFINITIVE	NONE	NONE	NONE	O	O|O	O	O	O	BEFORE
e11	e16	come	see	come	see	VVB	VVB	2	3	OCCURRENCE	PERCEPTION	INFINITIVE	PRESENT	NONE	NONE	O	O|MAIN	O	O	O	BEFORE
e11	e15	come	see	come	see	VVB	VVB	1	2	OCCURRENCE	PERCEPTION	INFINITIVE	FUTURE	NONE	NONE	O	O|MAIN	O	O	O	BEFORE
e9	e378	invited	believe	invite	believe	VVD	VVB	29	13	OCCURRENCE	STATE	PAST	FUTURE	NONE	NONE	O	MAIN|O	as	BEGIN-BETWEEN	O	BEFORE
e9	e53	invited	disappointed	invite	disappoint	VVD	VVN	24	10	OCCURRENCE	STATE	PAST	PASTPART	NONE	NONE	O	MAIN|MAIN	as	BEGIN-BETWEEN	O	BEFORE
e9	e42	invited	visit	invite	visit	VVD	NN1	17	8	OCCURRENCE	OCCURRENCE	PAST	PRESENT	NONE	NONE	O	MAIN|O	as	BEGIN-BETWEEN	O	BEFORE
e9	e100	invited	able	invite	able	VVD	AJ0	13	7	OCCURRENCE	I_STATE	PAST	INFINITIVE	NONE	NONE	O	MAIN|O	O	O	O	BEFORE
e9	e32	invited	invite	invite	invite	VVD	VVB	12	7	OCCURRENCE	OCCURRENCE	PAST	INFINITIVE	NONE	NONE	O	MAIN|O	O	O	O	IDENTITY
e9	e18	invited	give	invite	give	VVD	VVB	4	4	OCCURRENCE	OCCURRENCE	PAST	NONE	NONE	NONE	O	MAIN|O	O	O	O	BEFORE
e9	e16	invited	see	invite	see	VVD	VVB	3	3	OCCURRENCE	PERCEPTION	PAST	PRESENT	NONE	NONE	O	MAIN|MAIN	O	O	O	BEFORE
e9	e15	invited	see	invite	see	VVD	VVB	2	2	OCCURRENCE	PERCEPTION	PAST	FUTURE	NONE	NONE	O	MAIN|MAIN	O	O	O	BEFORE
e9	e11	invited	come	invite	come	VVD	VVB	1	0	OCCURRENCE	OCCURRENCE	PAST	INFINITIVE	NONE	NONE	OPRD-IM	MAIN|O	O	O	O	BEFORE
e8	e378	outsmarted	believe	outsmarted	believe	AJ0	VVB	30	14	OCCURRENCE	STATE	NONE	FUTURE	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	BEFORE
e8	e53	outsmarted	disappointed	outsmarted	disappoint	AJ0	VVN	25	11	OCCURRENCE	STATE	NONE	PASTPART	NONE	NONE	O	O|MAIN	as	BEGIN-BETWEEN	O	BEFORE
e8	e42	outsmarted	visit	outsmarted	visit	AJ0	NN1	18	9	OCCURRENCE	OCCURRENCE	NONE	PRESENT	NONE	NONE	O	O|O	as	BEGIN-BETWEEN	O	BEFORE
e8	e18	outsmarted	give	outsmarted	give	AJ0	VVB	5	5	OCCURRENCE	OCCURRENCE	NONE	NONE	NONE	NONE	O	O|O	O	O	O	BEFORE
e8	e16	outsmarted	see	outsmarted	see	AJ0	VVB	4	4	OCCURRENCE	PERCEPTION	NONE	PRESENT	NONE	NONE	O	O|MAIN	O	O	O	BEFORE
e8	e15	outsmarted	see	outsmarted	see	AJ0	VVB	3	3	OCCURRENCE	PERCEPTION	NONE	FUTURE	NONE	NONE	O	O|MAIN	O	O	O	BEFORE
e8	e11	outsmarted	come	outsmarted	come	AJ0	VVB	2	1	OCCURRENCE	OCCURRENCE	NONE	INFINITIVE	NONE	NONE	O	O|O	O	O	O	BEFORE
e7	e378	outlasted	believe	outlast	believe	VVN	VVB	31	14	OCCURRENCE	STATE	NONE	FUTURE	NONE	NONE	O	MAIN|O	as	BEGIN-BETWEEN	O	BEFORE
e7	e53	outlasted	disappointed	outlast	disappoint	VVN	VVN	26	11	OCCURRENCE	STATE	NONE	PASTPART	NONE	NONE	O	MAIN|MAIN	as	BEGIN-BETWEEN	O	BEFORE
e7	e42	outlasted	visit	outlast	visit	VVN	NN1	19	9	OCCURRENCE	OCCURRENCE	NONE	PRESENT	NONE	NONE	O	MAIN|O	as	BEGIN-BETWEEN	O	BEFORE
e7	e18	outlasted	give	outlast	give	VVN	VVB	6	5	OCCURRENCE	OCCURRENCE	NONE	NONE	NONE	NONE	O	MAIN|O	O	O	O	BEFORE
e7	e16	outlasted	see	outlast	see	VVN	VVB	5	4	OCCURRENCE	PERCEPTION	NONE	PRESENT	NONE	NONE	O	MAIN|MAIN	O	O	O	BEFORE
e7	e15	outlasted	see	outlast	see	VVN	VVB	4	3	OCCURRENCE	PERCEPTION	NONE	FUTURE	NONE	NONE	O	MAIN|MAIN	O	O	O	BEFORE
e7	e11	outlasted	come	outlast	come	VVN	VVB	3	1	OCCURRENCE	OCCURRENCE	NONE	INFINITIVE	NONE	NONE	O	MAIN|O	O	O	O	BEFORE
e87	e8	endures	outsmarted	endure	outsmarted	NN0	AJ0	2	1	OCCURRENCE	OCCURRENCE	PRESENT	NONE	NONE	NONE	O	O|O	still	BEGIN-BEFORE	O	INCLUDES
e87	e7	endures	outlasted	endure	outlast	NN0	VVN	1	1	OCCURRENCE	OCCURRENCE	PRESENT	NONE	NONE	NONE	O	O|MAIN	still	BEGIN-BEFORE	O	INCLUDES
e2	e378	tried	believe	try	believe	VVN	VVB	34	16	I_ACTION	STATE	PRESENT	FUTURE	PERFECTIVE	NONE	O	O|O	as	BEGIN-BETWEEN	O	BEFORE
e2	e53	tried	disappointed	try	disappoint	VVN	VVN	29	13	I_ACTION	STATE	PRESENT	PASTPART	PERFECTIVE	NONE	O	O|MAIN	as	BEGIN-BETWEEN	O	BEFORE
e2	e18	tried	give	try	give	VVN	VVB	9	7	I_ACTION	OCCURRENCE	PRESENT	NONE	PERFECTIVE	NONE	O	O|O	O	O	O	BEFORE
